,,Author,"Author Description",Date,Rating,"Helpful count",Review,"Picture included",Language,"Message Original","Language code","Reviewer Data","Profile Url","Review Url",Photos
694,,"Nilesh Agarwal","Local Guide · 17 reviews","2018-08-16 00:13:54",5,0,"Great place",no,en,"Great place",en,"Local Guide · 17 reviews",https://www.google.com/maps/contrib/105953930320145539733?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRX29HQTFBRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgIDQ_oGA1AE%7CCgwIwoPT2wUQwMKAvwI%7C?hl=en,
695,,"Jason Upcroft","Local Guide · 50 reviews","2018-08-16 00:18:16",5,0,"Huge. It has everything in a ski resort.",no,en,"Huge. It has everything in a ski resort.",en,"Local Guide · 50 reviews",https://www.google.com/maps/contrib/108714033670113196731?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURnZy0tZ3B3RRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgIDgg--gpwE%7CCgwIyIXT2wUQgIHJpAM%7C?hl=en,
696,,"tony guilford","Local Guide · 25 reviews","2018-08-16 01:28:58",5,0,"Great fun
https://lh3.googleusercontent.com/geougc-cs/AB3l90BhEhNLLAJnpYmuSqgLFA-r02n50rJSrJWbrQ7HhrbCdffG8FsYNUzYgNHdTGJa8pmjLnfgQfFxcBfcZjTnMYYJUZBuF1Xk8aMd0dA-I3g6ddcXrITph9HmjuQad8Lg8Snnlzo
https://lh3.googleusercontent.com/geougc-cs/AB3l90BhEhNLLAJnpYmuSqgLFA-r02n50rJSrJWbrQ7HhrbCdffG8FsYNUzYgNHdTGJa8pmjLnfgQfFxcBfcZjTnMYYJUZBuF1Xk8aMd0dA-I3g6ddcXrITph9HmjuQad8Lg8Snnlzo",yes,en,"Great fun",en,"Local Guide · 25 reviews",https://www.google.com/maps/contrib/106367373483691776037?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURnbVpXdTlBRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgIDgmZWu9AE%7CCgwI2qbT2wUQwKzm1wI%7C?hl=en,https://lh3.googleusercontent.com/geougc-cs/AB3l90BhEhNLLAJnpYmuSqgLFA-r02n50rJSrJWbrQ7HhrbCdffG8FsYNUzYgNHdTGJa8pmjLnfgQfFxcBfcZjTnMYYJUZBuF1Xk8aMd0dA-I3g6ddcXrITph9HmjuQad8Lg8Snnlzo
697,,"Qi Zheng Ong","Local Guide · 70 reviews","2018-08-16 03:11:22",4,0,,no,,,,"Local Guide · 70 reviews",https://www.google.com/maps/contrib/101617769225051411661?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNRLTlURGlnRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICQ-9TDigE%7CCgwI2tbT2wUQgI-OxwI%7C?hl=en,
698,,"andrew day","Local Guide · 123 reviews","2018-08-16 04:54:05",5,0,"Great fun. The children and my partner were over the world to experience such a fun thing as we built a5 foot snowman.",no,en,"Great fun. The children and my partner were over the world to experience such a fun thing as we built a5 foot snowman.",en,"Local Guide · 123 reviews",https://www.google.com/maps/contrib/105046634055332268736?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3dDkzR19RRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICwt93G_QE%7CCgwI7YbU2wUQwIHgvwM%7C?hl=en,
699,,"Phil Weber","1 review","2018-08-16 05:59:49",1,1,,no,,,,"1 review",https://www.google.com/maps/contrib/110479501457927669612?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRN0tpTk5BEAE!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICQ7KiNNA%7CCgwI1aXU2wUQgNanngE%7C?hl=en,
700,,"Terry Leister","Local Guide · 202 reviews","2018-08-16 07:06:51",4,0,"I love the place but I am a bit concerned about some if the changes since ownership changed.

I have experienced more chair lift issues this year than I can remember from previous years.

I have given up hope ever getting value from one of the resort's cafe's, after being stung almost $35 for 2 pies, a large chips and a Pepsi.

Fortunately there is a Woolies in Jindabyne so you can take a much cheaper lunch if you are staying in town.

I wonder if anyone has done the sums on how much more food they would sell if they were not gouging a captive market.",no,en,"I love the place but I am a bit concerned about some if the changes since ownership changed.

I have experienced more chair lift issues this year than I can remember from previous years.

I have given up hope ever getting value from one of the resort's cafe's, after being stung almost $35 for 2 pies, a large chips and a Pepsi.

Fortunately there is a Woolies in Jindabyne so you can take a much cheaper lunch if you are staying in town.

I wonder if anyone has done the sums on how much more food they would sell if they were not gouging a captive market.",en,"Local Guide · 202 reviews",https://www.google.com/maps/contrib/115029219767789375571?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBc29EeEhREAE!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICAsoDxHQ%7CCgwIi8XU2wUQgOT1ugE%7C?hl=en,
701,,"David Greenwood","Local Guide · 61 reviews","2018-08-16 07:39:48",5,0,,no,,,,"Local Guide · 61 reviews",https://www.google.com/maps/contrib/113525838581595324187?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURnc2FuZ3RBRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgIDgsangtAE%7CCgsIxNTU2wUQgMjQBw%7C?hl=en,
702,,MasterMT,"Local Guide · 19 reviews","2018-08-16 08:13:16",5,1,"A good place for beginners to ski with",no,en,"A good place for beginners to ski with",en,"Local Guide · 19 reviews",https://www.google.com/maps/contrib/113957646639440273891?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNRNFBqMWpRRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICQ4Pj1jQE%7CCgwInOTU2wUQwKqT5QI%7C?hl=en,
703,,"Ben Moore","4 photos","2018-08-16 08:20:30",4,0,,no,,,,"4 photos",https://www.google.com/maps/contrib/102139118536697405225?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURBbDYtLUNREAE!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgIDAl6--CQ%7CCgwIzufU2wUQgNfnyAM%7C?hl=en,
704,,"the warren boii","2 reviews","2018-08-16 10:02:28",5,0,"Very neat and fun",no,en,"Very neat and fun",en,"2 reviews",https://www.google.com/maps/contrib/101075460690249910704?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3eGN2VWJBEAE!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICwxcvUbA%7CCgwItJfV2wUQwLz-7AE%7C?hl=en,
705,,"Allison Cairncross","Local Guide · 26 reviews","2018-08-16 11:30:21",5,0,,no,,,,"Local Guide · 26 reviews",https://www.google.com/maps/contrib/103898933098567754477?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURnX3UyMzNBRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgIDg_u233AE%7CCgwIzcDV2wUQgNa5kgM%7C?hl=en,
706,,"Ricky's Vlog","Local Guide · 107 reviews","2018-08-16 12:11:53",5,0,"Good n cheap price",no,en,"Good n cheap price",en,"Local Guide · 107 reviews",https://www.google.com/maps/contrib/101722614088701535713?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBOHJUOGxBRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICA8rT8lAE%7CCgsIidTV2wUQwOzPJg%7C?hl=en,
707,,"Chetan Ramaswamy","Local Guide · 23 reviews","2018-08-16 17:31:08",5,0,"Amazing experience at Perisher Valley. Had a great time snowing over the weekend.",no,en,"Amazing experience at Perisher Valley. Had a great time snowing over the weekend.",en,"Local Guide · 23 reviews",https://www.google.com/maps/contrib/101058054455532683044?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURndnNTOGxnRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgIDgvsS8lgE%7CCgwI3OnW2wUQgIOTnQI%7C?hl=en,
708,,"Nimesh Maru","4 reviews","2018-08-17 05:12:24",4,0,,no,,,,"4 reviews",https://www.google.com/maps/contrib/114528710586174529695?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRaHN6UHVBRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgIDQhszPuAE%7CCgsIuLLZ2wUQgL39FQ%7C?hl=en,
709,,"Allan Hare","Local Guide · 50 reviews","2018-08-17 06:47:12",5,0,"Fun In snow for all. The day ran smoothly and was staffed appropriately
https://lh3.googleusercontent.com/geougc-cs/AB3l90D6NIJ9mO7vL1BbsccL9oLsZK2q1W2iwEOgvxWoAdXjtY1IYitPp-sM2FoXEdl5g890dX5TRs_AISWjw_7Ygcus2s6lqh7jYwouKiYsMzm1KDcwfHWiQXOJg1QYPCaVjyfgIJ_Y
https://lh3.googleusercontent.com/geougc-cs/AB3l90Ad41ilXIvwmJf4cI3oTL_N32WzQtpYVnf6nCvy2oxMh4zFUBp1WAcy2Or5_8MOQaDclcoLk6xMt_LHpa4GvfqV1I5qfNHyVaem92vD4qirfwT4gDkmyotCeQGzA6app-rgWZ35HA
https://lh3.googleusercontent.com/geougc-cs/AB3l90D6NIJ9mO7vL1BbsccL9oLsZK2q1W2iwEOgvxWoAdXjtY1IYitPp-sM2FoXEdl5g890dX5TRs_AISWjw_7Ygcus2s6lqh7jYwouKiYsMzm1KDcwfHWiQXOJg1QYPCaVjyfgIJ_Y
https://lh3.googleusercontent.com/geougc-cs/AB3l90Ad41ilXIvwmJf4cI3oTL_N32WzQtpYVnf6nCvy2oxMh4zFUBp1WAcy2Or5_8MOQaDclcoLk6xMt_LHpa4GvfqV1I5qfNHyVaem92vD4qirfwT4gDkmyotCeQGzA6app-rgWZ35HA",yes,en,"Fun In snow for all. The day ran smoothly and was staffed appropriately",en,"Local Guide · 50 reviews",https://www.google.com/maps/contrib/114407735011424969519?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRb09lQ19BRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgIDQoOeC_AE%7CCgwI8N7Z2wUQmLq0iwI%7C?hl=en,"https://lh3.googleusercontent.com/geougc-cs/AB3l90D6NIJ9mO7vL1BbsccL9oLsZK2q1W2iwEOgvxWoAdXjtY1IYitPp-sM2FoXEdl5g890dX5TRs_AISWjw_7Ygcus2s6lqh7jYwouKiYsMzm1KDcwfHWiQXOJg1QYPCaVjyfgIJ_Y,https://lh3.googleusercontent.com/geougc-cs/AB3l90Ad41ilXIvwmJf4cI3oTL_N32WzQtpYVnf6nCvy2oxMh4zFUBp1WAcy2Or5_8MOQaDclcoLk6xMt_LHpa4GvfqV1I5qfNHyVaem92vD4qirfwT4gDkmyotCeQGzA6app-rgWZ35HA"
710,,"vangapalli umesh","10 reviews","2018-08-17 07:45:52",5,0,,no,,,,"10 reviews",https://www.google.com/maps/contrib/116718367448230861403?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURneHVLeHlnRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgIDgxuKxygE%7CCgwIsPrZ2wUQsIinlwE%7C?hl=en,
711,,"Chawdhury Nazmus Sakib","Local Guide · 74 reviews","2018-08-17 07:52:59",5,0,"Amazing place",no,en,"Amazing place",en,"Local Guide · 74 reviews",https://www.google.com/maps/contrib/110321374123831411569?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURnbjR5M1ZnEAE!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgIDgn4y3Vg%7CCgsI2_3Z2wUQ8PqNDw%7C?hl=en,
712,,"Conor Mccartan","3 reviews","2018-08-17 10:47:09",2,0,,no,,,,"3 reviews",https://www.google.com/maps/contrib/102209293095129610516?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURBckpmSU9nEAE!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgIDArJfIOg%7CCgwIrc_a2wUQyPL3wAI%7C?hl=en,
713,,"Nigel Surry","Local Guide · 16 reviews","2018-08-18 03:23:15",4,0,,no,,,,"Local Guide · 16 reviews",https://www.google.com/maps/contrib/113092920939767317100?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNnMllTV013EAE!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICg2YSWMw%7CCgwIo6Le2wUQgKTerQE%7C?hl=en,
714,,"Ravi Mynampati","Local Guide · 24 reviews","2018-08-18 04:41:28",5,0,,no,,,,"Local Guide · 24 reviews",https://www.google.com/maps/contrib/104474794024071802521?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURBMllXSU9nEAE!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgIDA2YWIOg%7CCgsI-Mbe2wUQsOOBYg%7C?hl=en,
715,,shruthi,"Local Guide · 13 reviews","2018-08-18 06:37:13",5,0,,no,,,,"Local Guide · 13 reviews",https://www.google.com/maps/contrib/102544265267577307475?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNnaXVmVGhBRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICgiufThAE%7CCgsImf3e2wUQ2ICMAg%7C?hl=en,
716,,"Emma Shishkin","Local Guide · 112 reviews","2018-08-18 07:59:52",5,0,Awesome!!,no,en,Awesome!!,en,"Local Guide · 112 reviews",https://www.google.com/maps/contrib/113092776317391262540?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNneXFIVmtRRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICgyqHVkQE%7CCgwI-KPf2wUQ2JT64wE%7C?hl=en,
717,,"Peter Ainge","Local Guide · 36 reviews","2018-08-18 08:33:05",5,0,"Great resort. Could do with an update to the day lodges.",no,en,"Great resort. Could do with an update to the day lodges.",en,"Local Guide · 36 reviews",https://www.google.com/maps/contrib/118389531303823324214?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURReS15UUNREAE!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgIDQy-yQCQ%7CCgwIwbPf2wUQgOaNkQM%7C?hl=en,
718,,"Jordie O","3 reviews","2018-08-18 09:03:29",4,0,Ok,no,en,Ok,en,"3 reviews",https://www.google.com/maps/contrib/114006917846942716825?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURReHBtMkpnEAE!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgIDQxpm2Jg%7CCgsI4cHf2wUQ2KLrJA%7C?hl=en,
719,,"Swarnjeet singh","2 reviews","2018-08-18 09:07:21",4,0,,no,,,,"2 reviews",https://www.google.com/maps/contrib/101033416263168441590?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURRLWZLUzJ3RRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgIDQ-fKS2wE%7CCgwIycPf2wUQoLiFuwI%7C?hl=en,
720,,"Nicholas Koen","Local Guide · 9 reviews","2018-08-18 10:06:58",4,0,"Quality snow, queues not too bad. There are several options for food and restrooms around the resort",no,en,"Quality snow, queues not too bad. There are several options for food and restrooms around the resort",en,"Local Guide · 9 reviews",https://www.google.com/maps/contrib/117885100689550208197?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNneXI2cWJREAE!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICgyr6qbQ%7CCgwIwt_f2wUQiLbopgM%7C?hl=en,
721,,"Ivan Ng (Kaishun)","Local Guide · 25 reviews","2018-08-18 10:07:26",4,0,"Just went to eat",no,en,"Just went to eat",en,"Local Guide · 25 reviews",https://www.google.com/maps/contrib/117247253229300652733?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURRNXNqRWZBEAE!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgIDQ5sjEfA%7CCgsI3t_f2wUQyLqlMA%7C?hl=en,
722,,"Thomas Nikol","Local Guide · 14 reviews","2018-08-18 10:32:37",5,2,"Perisher is an absolutely amazing place! Obviously its a massive snow resort just south of ACT, in NSW. I recommend it for everybody, even if you don't know how to ski or snowboard you can still have fun messing around in the snow.",no,en,"Perisher is an absolutely amazing place! Obviously its a massive snow resort just south of ACT, in NSW. I recommend it for everybody, even if you don't know how to ski or snowboard you can still have fun messing around in the snow.",en,"Local Guide · 14 reviews",https://www.google.com/maps/contrib/104550523338791414343?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBNkthUnNRRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICA6KaRsQE%7CCgsIxevf2wUQ4Oe8Wg%7C?hl=en,
723,,"Jeffrey Chan","1 review","2018-08-18 13:34:11",3,0,Good,no,en,Good,en,"1 review",https://www.google.com/maps/contrib/103944654158351661279?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBOXNqY0NREAE!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICA9sjcCQ%7CCgsI08Dg2wUQ0L6QLQ%7C?hl=en,
724,,"David Boggian","Local Guide · 14 reviews","2018-08-18 22:36:31",3,0,,no,,,,"Local Guide · 14 reviews",https://www.google.com/maps/contrib/105743725292151338325?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3by1tRGRBEAE!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICwo-mDdA%7CCgsI777i2wUQ6O_SZA%7C?hl=en,
725,,Tin,"Local Guide · 87 reviews","2018-08-19 00:20:42",2,0,"Giving it 2 stars, due to it’s lack of facility for babies and mom! I know, I know, it’s not a baby kinda recreation, however, seeing a lot of mothers bringing their kids and babies, owner should consider providing facilities for mums, baby changer is worst, no rooms for breastfeeding mums, and facilities to heat baby food! They must have some portion where mothers can hang out special if there is a storm! Otherwise if I am single and ready to have some fun, I guess I would have given it 5 star. I hope my voice will be heard will be coming back next year",no,en,"Giving it 2 stars, due to it’s lack of facility for babies and mom! I know, I know, it’s not a baby kinda recreation, however, seeing a lot of mothers bringing their kids and babies, owner should consider providing facilities for mums, baby changer is worst, no rooms for breastfeeding mums, and facilities to heat baby food! They must have some portion where mothers can hang out special if there is a storm! Otherwise if I am single and ready to have some fun, I guess I would have given it 5 star. I hope my voice will be heard will be coming back next year",en,"Local Guide · 87 reviews",https://www.google.com/maps/contrib/112951219189733972367?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3dDZETnpRRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICwt6DNzQE%7CCgoI2u_i2wUQgPAu%7C?hl=en,
726,,"Dominic Tang","Local Guide · 135 reviews","2018-08-19 01:12:32",3,0,"If u wanna ski, bring ur own equipment. Everything are quite expensive.
https://lh3.googleusercontent.com/geougc-cs/AB3l90CggKohaLjYbIeEuf5QGwx4bFv6Gl-dtRz0P0EEVAjXYos5wYntnqsmhbcm5KkuNAjsa4dPQsGHezdXhxv1fj-RZOZrGKsRkvdhiOioRu0scth595cifkinVal_czcAt9KcXVPNEA
https://lh3.googleusercontent.com/geougc-cs/AB3l90CggKohaLjYbIeEuf5QGwx4bFv6Gl-dtRz0P0EEVAjXYos5wYntnqsmhbcm5KkuNAjsa4dPQsGHezdXhxv1fj-RZOZrGKsRkvdhiOioRu0scth595cifkinVal_czcAt9KcXVPNEA",yes,en,"If u wanna ski, bring ur own equipment. Everything are quite expensive.",en,"Local Guide · 135 reviews",https://www.google.com/maps/contrib/111577057586498910550?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBcmNLTjdRRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICArcKN7QE%7CCgwIgIjj2wUQwOvbqgI%7C?hl=en,https://lh3.googleusercontent.com/geougc-cs/AB3l90CggKohaLjYbIeEuf5QGwx4bFv6Gl-dtRz0P0EEVAjXYos5wYntnqsmhbcm5KkuNAjsa4dPQsGHezdXhxv1fj-RZOZrGKsRkvdhiOioRu0scth595cifkinVal_czcAt9KcXVPNEA
727,,"Bazle Eizad","Local Guide · 6 reviews","2018-08-19 01:34:26",4,0,,no,,,,"Local Guide · 6 reviews",https://www.google.com/maps/contrib/105782677696202082960?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBeE5UOUNBEAE!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICAxNT9CA%7CCgwIopLj2wUQ8MyBnQM%7C?hl=en,
728,,"Quan Tran","Local Guide · 28 reviews","2018-08-19 01:38:49",5,0,,no,,,,"Local Guide · 28 reviews",https://www.google.com/maps/contrib/100892041597003112792?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN3amI2WWtBRRAB!2m1!1s0x0:0x1416d45ac569b326!3m1!1s2@1:CIHM0ogKEICAgICwjb6YkAE%7CCgwIqZTj2wUQsP3lnwE%7C?hl=en,
